l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
236,264104518,91010022,400000,3-6,line,50,National Grid Canterbury North-Kemsley,National Grid,15291.0,,,,
237,264104518,87953830,400000,3-6,line,50,National Grid Canterbury North-Kemsley,National Grid,13590.0,,,,
238,23299657,91010022,400000,3-6,line,50,National Grid Northfleet West-Rowdown--National Grid Kemsley-Northfleet West,National Grid,64797.0,,,,
239,93878866,293585871,400000,6,line,50,,,2129.0,,,,
240,93878866,93878867,400000,6,cable,,,,188.0,,,,
241,41809491,89453364,400000,3-6,line,50,-National Grid Sundon-East Claydon,,13522.0,,,,
242,41809491,4746208,400000,3-6,line,50,-National Grid Sundon-Elstree,,34918.0,,,,
243,41809491,24165071,400000,3-6,line,50,-National Grid Sundon-Wymondley,,18143.0,,,,
244,55578199,142841192,400000-275000,3-6,line,,-National Grid Padiham-Lower Shelf-National Grid Lower Shelf-Bradford West,National Grid,59378.0,,,,
245,55578199,90547674,400000-275000,3-6,line,,-National Grid Padiham-Lower Shelf-National Grid Lower Shelf-Monk Fryston,National Grid,87944.0,,,,
246,143219044,284874050,400000,3-6,line,,-SP Transmission Gretna-Elvanfoot,SP Transmission,57139.0,,,,
247,143219044,88799419,400000,3-6,line,,-SP Transmission Harker-Gretna,SP Transmission,12215.0,,,,
248,100861711,90547679,400000,3-6,line,,,National Grid,29319.0,,,,
249,100861711,159736514,400000,3-6,line,50,,National Grid,65624.0,,,,
250,100861711,34383063,400000,3-6,line,50,-Drax to Thorpe Marsh Line,National Grid,34949.0,,,,
251,100861711,257311344,400000,3-6,line,50,,National Grid,43270.0,,,,
252,100861711,160279525,400000,3-6,line,,,National Grid,58356.0,,,,
253,100861711,204918278,400000,3-6,line,,,National Grid,57426.0,,,,
254,100861711,205132633,400000,3-6,line,,,National Grid,40485.0,,,,
255,100861711,33917128,400000,3-6,line,,,National Grid,37929.0,,,,
256,100861711,58736682,400000,3,line,,,,399.0,,,,
257,100861711,324880597,400000,3-6,line,,,,28316.0,,,,
258,264650844,264650878,400000,3-6,line,,-National Grid Bramford-Sizewell,,43242.0,,,,
259,264650844,25422135,400000,3-6,line,,-National Grid Bramford-Sizewell,,43262.0,,,,
260,143783006,150780483,400000,3,line,50,,,2366.0,,,,
261,143783006,10270618,400000,3,cable,,,,506.0,,,,
262,28691559,88540693,400000,3-6,line,,-Dungeness-Ninfield,,44228.0,,,,
263,28691559,91082448,400000,3-6,line,,National Grid Bolney-Ninfield,,51518.0,,,,
264,314338790,91003253,400000,3-6,line,,,,27770.0,,,,
265,314338790,402566315,400000,,cable,,,,486.0,,,,
266,25629803,34383063,400000,3-6,line,50,-Drax to Thornton Line,National Grid,22641.0,,,,
267,25629803,90125443,400000,3-6,line,50,,,16904.0,,,,
268,25629803,33917128,400000,3-6,line,50,,National Grid,29791.0,,,,
269,25629803,209404646,400000,3-6,line,50,,National Grid,28022.0,,,,
270,45357172,94004582,400000,3-6,line,50,-National Grid Quernmore-Hutton ZX-Quernmore-Heysham,National Grid,44122.0,,,,
271,45357172,81048391,400000,3-6,line,50,-National Grid Quernmore-Hutton ZX-National Grid Quernmore-Penwortham,National Grid,66554.0,,,,
272,45357172,88799419,400000,3-6,line,50,-National Grid Hutton-Harker,National Grid,58201.0,,,,
273,88389243,20851038,400000,3-6,line,,-Lovedean-Fleet,National Grid,41226.0,,,,
274,88389243,32796576,400000,3-6,line,50,-National Grid Fleet-Bramley,,17751.0,,,,
275,92737152,293585872,400000,3-6,line,50,,National Grid,7156.0,,,,
276,264650881,32227788,400000,3-6,line,,-National Grid Norwich Main-?-National Grid Bramford-?,,61615.0,,,,
277,144135298,32796576,400000,3-6,line,50,National Grid Bramley-West Weybridge,,49602.0,,,,
278,90125443,43472283,400000,3-6,line,,,National Grid,83960.0,,,,
279,94583940,23167368,400000,3,cable,50,,,215.0,,,,
280,94583940,195575988,400000,3,line,50,,,1344.0,,,,
281,23309078,5728891,400000,,cable,,National Grid Chilling-Fawley,National Grid,2958.0,,,,
282,23309078,23300984,400000,,cable,,National Grid Chilling-Fawley,,412.0,,,,
283,142738881,92529432,400000,3-6,line,50,-National Grid Daines-Macclesfield,National Grid,14136.0,,,,
284,142738881,142738882,400000,,cable,,National Grid Daines-Macclesfield (underground),National Grid,1008.0,,,,
285,291629706,147672722,400000,6,line,,,National Grid,16261.0,,,,
286,143791249,100009331,400000,3-6,line,50,-National Grid Taunton-Alverdiscott-National Grid Indian Queens-Alverdiscott,,33977.0,,,,
287,143791249,119616836,400000,3-6,line,50,-National Grid Taunton-Alverdiscott-National Grid Indian Queens-Alverdiscott,,44120.0,,,,
288,143791249,34656007,400000,3-6,line,50,-National Grid Indian Queens-Landulph,,49784.0,,,,
289,143791249,143791247,400000,3,line,50,,,43.0,,,,
290,147672722,95159241,400000,6,line,,,,121.0,,,,
291,89427607,98899051,400000,3-6,line,50,-National Grid Wylfa-Pentir,National Grid,35468.0,,,,
292,220798107,91955171,400000,3-6,line,50,-4TQ line,National Grid,38017.0,,,,
293,220798107,43472283,400000,3-6,line,,-ZXC line,National Grid,20645.0,,,,
294,97551518,91104903,400000,,cable,50,,Scottish Power,1870.0,,,,
295,97551523,91104903,400000,,cable,50,,Scottish Power,1981.0,,,,
296,87204522,221490974,400000-275000,3-6,line,,-Hams Hall-Coventry-National Grid Coventry-?,National Grid,93058.0,,,,
297,87204522,277887478,400000,3-6,line,,,,17027.0,,,,
298,87204522,167621580,400000-275000,3-6,line,,-Hams Hall-Drakelow,,48980.0,,,,
299,87204522,49499923,400000-275000,3-6,line,,-Hams Hall-Drakelow,,29490.0,,,,
300,87204522,87207123,400000,3-6,line,,-National Grid Cellarhead-Drakelow,National Grid,45764.0,,,,
301,87204522,142741752,400000-275000,3-6,line,50,-National Grid Cellarhead-Drakelow,National Grid,21902.0,,,,
302,87204522,165506012,400000-275000,3-6,line,50,-National Grid Cellarhead-Drakelow,National Grid,67875.0,,,,
303,92419253,93878867,400000,3-6,line,50,-National Grid Macclesfield-?,National Grid,19719.0,,,,
304,92419253,142738882,400000,6,line,50,National Grid Daines-Macclesfield-National Grid Macclesfield-?,National Grid,18495.0,,,,
305,92419253,87207123,400000,3-6,line,50,National Grid Macclesfield-Cellarhead-National Grid Macclesfield-?,National Grid,31639.0,,,,
306,95338682,89573357,400000,3-6,line,50,-National Grid Legacy-Treuddyn-National Grid Trawsfynydd-Treuddyn,National Grid,72770.0,,,,
307,95338682,23167368,400000,3-6,line,50,-National Grid Legacy-Treuddyn-National Grid Treuddyn-Dade (Deeside?),National Grid,26563.0,,,,
308,95338682,165506012,400000,3-6,line,,,,62198.0,,,,
309,95338682,127184694,400000,3-6,line,,,,47095.0,,,,
310,193460855,313495307,400000,3,line,,,National Grid,237.0,,,,
311,24165071,89038614,400000,3-6,line,,-Wymondley - Cottam Power Station- Notts,,35400.0,,,,
312,24165071,154635235,400000,3-6,line,,-Wymondley - Cottam Power Station- Notts-400kV Cottam Power Station to Wymondley Substation,,109846.0,,,,
313,91082448,20851038,400000,3-6,line,,-Bolney-Lovedean,National Grid,1897.0,,,,
