n_id,longitude,latitude,type,voltage,frequency,name,operator
306641379,17.8273380506,50.2098425455,substation,None,,"Stacja elektroenergetyczna 110kV ""Głubczyce""",
306500716,17.5848515817,50.3176975598,substation,None,,"Stacja elektroenergetyczna 110kV ""Prudnik""",
47053286,15.7894891195,50.1267619747,substation,110000,50,Opatovice,
162560593,15.7787320694,50.0558105351,substation,110000,50,Pardubice sever,
115971428,16.1921787748,49.9851375552,substation,None,,Choceň,ČEPS
181145331,15.823417892,50.1841930406,substation,110000-35000,,H. K. Jih,ČEZ
182535795,15.5690930794,50.1551155275,substation,110000,50,ČD Káranice,
344736236,12.6891587811,50.1914368467,substation,None,,,
149306820,12.675245612,50.1607136485,substation,None,,Vítkov,ČEPS
300624969,14.9145083493,50.9496784088,substation,None,,,
111615226,15.1149656392,51.0905747713,substation,400000-220000-110000,,Stacja elektroenergetyczna „Mikułowa” 400/220/110 kV,PSE Operator
119611135,15.934852816,49.5494104843,substation,110000,,Žďas,
119611137,15.6297168584,49.5496816082,substation,110000,,Šlapanov,ČEZ
351704510,13.4507554992,50.48558306,substation,None,,Jirkov,
351699451,13.595599024,50.4225698232,substation,None,,Havraň,
351705658,13.4457907924,50.3689504397,substation,None,,Stranná,
383711664,14.3908637148,50.9877912122,substation,110000,,Velký Šenov,
67332651,17.6518607497,49.226492254,substation,110000,50,Svit Zlín,
69253678,18.11182326,49.1770370377,substation,110000,50,Střelná,
287661746,17.9766475536,49.3410012487,substation,110000,50,Vsetín,
328971037,18.0041203242,49.3018597616,substation,110000,,Leskovec,
39828065,15.3949596839,49.6575850232,substation,110000,50,Světlá,ČEPS
53367396,16.6201431534,49.1947681075,substation,110000,50,Teplárna Brno,ČEPS
45672275,16.6291744571,49.2400326508,substation,110000,50,Husovice,E.ON
50177495,16.636716496,49.2083392674,substation,None,,Zbrojovka Brno,ČEPS
53367307,16.6213114593,49.1958690883,plant,None,,Teplárna Špitálka,Teplárny Brno
175424111,18.116513598,49.4625884445,substation,110000,50,Rožnov p. Radhoštěm,
175424114,17.9905439204,49.4743313935,substation,110000,50,Sido V.M.,
171212673,17.9581341705,49.4770775131,substation,110000,50,Valašské Meziříčí,ČEZ
282573738,18.2002795384,49.5209030943,substation,110000,50,Frenštát Západ,ČEZ
28624004,18.3158527398,49.705042508,substation,220000-110000,50,Lískovec,
177953414,18.3576765438,49.5749584433,substation,110000,50,Frýdlant,
35664499,15.0868120373,50.1727575886,substation,None,,Rozvodna Nymburk,
28468576,14.768623252,50.1430218893,substation,400000-220000-110000,,Rozvodna Čechy střed,
98269824,18.3555008109,49.6667576792,substation,110000,50,,
71017106,18.1296864069,49.9191068345,substation,110000,50,Dolní Benešov,
53264186,17.9623897973,49.9369105095,substation,110000,50,Velké Hoštice,
172507843,17.7395766914,49.568631245,substation,110000,50,,
345391000,12.8460867211,50.2301641202,substation,110000-22000,,Tuhnice,ČEZ
345295504,12.8864489644,50.2434020901,substation,110000-22000,,Bohatice,ČEZ
345300468,12.3970018059,50.0969076089,substation,110000-22000,,Jindřichov,ČEZ
345298102,12.2103276674,50.2063995279,substation,110000-22000,,Aš,ČEZ
15467762,12.699015553,50.2568359591,generator,None,,Elektrárna a chemička Vřesová,
24378533,12.5946826494,50.2862693277,substation,110000-22000,,Rotava,ČEZ
28346565,12.6130754889,50.1529631047,generator,None,,Elektrárna Tisová,
114323695,12.9972686592,50.0638648642,substation,None,,Toužim,ČEPS
345472120,12.7883445151,50.1328498189,substation,None,,Horní Slavkov,ČEPS
290650779,16.5243790862,48.9643082777,substation,None,,Pohořelice,E.ON
