id,n1_id,n2_id,length,voltage
476,621,623,25969.7279835,154000
477,624,48,7994.03582311,154000
478,159,625,46935.9505209,154000
479,626,627,21847.1954205,154000
480,626,628,4805.76071746,154000
481,626,475,6931.06538418,154000
482,626,629,7072.94287587,154000
483,630,631,19913.4773985,154000
484,632,461,40654.3070861,154000
485,625,403,4445.56177642,154000
486,633,634,16964.7518232,154000
487,396,635,16873.7062728,154000
488,636,637,23428.6377269,154000
489,595,606,33328.938195,154000
490,638,639,8868.73564563,154000
491,638,455,10870.1103003,154000
492,640,641,51382.2872845,154000
493,196,642,31389.0781809,154000
494,643,644,6026.99701099,154000
495,645,646,24645.5398804,154000
496,645,647,59036.5704656,154000
497,648,649,74.0004017763,154000
498,648,650,20328.8192197,154000
499,109,604,5744.65008759,154000
500,91,651,67031.2001391,154000
501,652,653,22940.7507316,154000
502,571,613,8583.81466232,154000
503,654,655,6436.31827268,154000
504,656,655,3764.39939323,154000
505,322,657,259.267708582,154000
506,658,659,11771.7766266,154000
507,424,660,84361.1978436,154000
508,660,661,35995.3049426,154000
509,660,112,34878.3291194,154000
510,660,662,22524.7407957,154000
511,663,664,5133.44775215,154000
512,612,665,13466.1971843,154000
513,123,666,4029.05335298,154000
514,667,668,3234.51411765,154000
515,598,669,38112.1324108,154000
516,670,619,20073.6990228,154000
517,671,203,44567.424094,154000
518,671,358,4577.69162025,154000
519,565,672,34926.5100754,154000
520,673,674,14572.0792898,154000
521,675,222,27331.1486478,154000
522,675,676,6911.99478995,154000
523,677,678,52756.3023286,154000
524,677,580,25305.0572218,154000
525,679,461,8665.26267015,154000
526,679,578,7446.20393705,154000
527,172,680,25371.6278948,154000
528,681,582,10357.7826305,154000
529,682,683,8154.14089276,154000
530,194,684,12535.1389339,154000
531,685,574,8856.65575337,154000
532,559,245,9988.02732051,154000
533,491,613,4779.21618221,154000
534,686,684,8412.14114846,154000
535,687,222,45204.3250993,154000
536,11,10,10650.2508277,154000
537,111,590,4160.99411153,154000
538,461,665,8605.93709716,154000
539,245,688,9697.10452969,154000
540,689,57,24866.3837853,154000
541,203,690,11422.8028323,154000
542,691,664,6524.16245472,154000
543,692,618,13109.8406823,154000
544,693,4,24802.5162591,154000
545,613,649,8758.46665861,154000
546,694,236,1496.18788397,187000
547,694,695,730.390119598,187000
548,81,696,45792.443124,187000
549,251,175,18157.7507813,187000
