n_id,longitude,latitude,type,voltage,frequency,name,operator
48467926,-80.1426478815,26.0602035725,substation,230000,60,Laudania Substation,
170092175,-80.2869890667,26.0015573287,substation,230000-24000,60,Hollybrook Substation,FPL
170092177,-80.3293289996,25.9006759816,substation,230000,60,,FPL
70107930,-81.376650467,28.4491956005,substation,230000-69000,60,Sky Lake Substation,Progress Energy
380476937,-82.5053720993,29.5579714792,substation,230000,60,Archer Substation,Progress Energy
85103397,-82.0268019872,28.2267227643,substation,500000,,Kathleen Substation,Florida Power Corporation
166672286,-82.0392939623,28.0832215737,substation,230000,60,Griffin Substation,
166672301,-82.1811194035,28.25867166,substation,230000-69000,60,North Zephyhills Substation,
381687269,-81.9215399299,28.0916163239,substation,230000,60,,City of Lakeland
47537925,-81.8270085126,28.155030108,substation,230000,60,Lake Agnes Substation,Tampa Electric
160199541,-85.8771006635,30.6186716355,substation,230000,60,Shaky Joe Swamp Tap,Gulf Power
224445360,-85.7000584484,30.2698826649,substation,230000-115000-12000,60,Smith Substation,Gulf Power
378953179,-85.8431639141,30.676429097,substation,230000,60,Hinsons Crossroads Substation,Gulf Power
382412266,-81.332784497,28.9057452253,substation,None,,,
224445354,-81.9883960343,27.7319545424,substation,None,,,
224445339,-81.9898331367,27.7266909832,plant,None,,Polk Power Station,TECO
224445364,-81.9299012522,28.0867013219,substation,230000-69000,60,McIntosh Substation,City of Lakeland
160206601,-85.8939383723,30.2490482984,substation,230000-115000-12000,60,Laguna Beach Substation,Gulf Power
238390674,-81.9811091724,28.0728217855,substation,230000,60,,City of Lakeland
200033607,-81.9996039195,28.0318613116,substation,230000-69000,60,West Substation,City of Lakeland
132641745,-81.1993167488,29.4958297442,substation,230000-115000,60,Bunnell Substation,FPL
166899380,-81.585884429,29.6299794769,substation,230000,60,Putnam Substation,FPL
223975447,-82.4044317749,27.799253988,generator,None,,,
103206052,-80.2496127648,27.3459718561,substation,230000-13000,60,Hutchinson Island Substation,FPL
159061003,-81.6724799195,30.7954965223,sub_station,None,,,
174710421,-81.6061562088,30.6229923519,substation,230000,60,Yulee Substation,FPL
160462664,-80.1444519331,26.4086567479,substation,230000,60,Clintmoore Substation,FPL
103078971,-81.9474480638,30.3188355155,substation,230000,60,Brandy Branch Substation,JEA
230526303,-81.7531221734,26.175750579,substation,230000-138000-14000,50,Collier Substation,FPL
165844042,-84.900800301,30.6638577244,substation,230000-115000-12000,60,Sinai Substation,Gulf Power
379327166,-80.3563103545,25.8359931617,plant,None,,,
149817252,-82.4983717188,28.5751252752,substation,500000-230000,,Brookridge Substation,Florida Power Corporation
223981335,-82.4810153153,28.0228427857,substation,None,60,Juneau Substation,Tampa Electric
377037949,-82.1468741302,27.9660292302,substation,230000,60,,Tampa Electric
230701154,-80.2464862134,27.3486330748,plant,None,,Saint Lucie Power Plant,
174398667,-83.1807306635,30.3754413008,substation,230000,60,,Progress Energy
230720738,-80.794902616,28.3689734167,substation,230000-138000,60,Brevard Substation,FPL
230720740,-80.7937427127,28.3687611227,sub_station,None,,,
230720747,-80.7947603019,28.366817494,substation,230000-138000,60,Oleander Substation,CST
98882909,-80.706505653,28.0436235798,substation,230000-138000,60,Malabar Substation,FPL
230720746,-80.7945050381,28.3654121263,plant,None,,Plant Oleander,Southern Power
303178998,-81.4083567977,27.2663512655,substation,230000-69000-13000,60,Fisheating Creek Substation,Progress Energy
351452804,-81.4932896831,27.5811138878,substation,230000-69000,60,Avon Park Substation,Progress Energy
426044666,-81.5489265217,28.2641001777,substation,None,,,
419594707,-80.7641200559,28.4692582786,plant,None,,Cape Canaveral Power Plant,Flordia Power and Light
145184014,-81.1695529449,29.4063983352,substation,230000-115000,60,Korona Substation,FPL
145184020,-81.158465826,29.3543879374,substation,230000-24000,60,Eagle Substation,FPL
